,property_id,listing_id,prop_type,latitude,longitude,address,price,price_max,price_min,link,description
4465,9530486278,2960944679,[{type:home,41.946415,-87.745476,4720 W Addison St Apt 1B,1250,null,null,https://www.realtor.com/realestateandhomes-detail/4720-W-Addison-St-Apt-1B_Chicago_IL_60641_M95304-86278,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :null, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4466,9529300392,2946066637,[{type:home,41.88781,-87.636976,313 W Wolf Point Plz Unit 2107,2650,null,null,https://www.realtor.com/realestateandhomes-detail/313-W-Wolf-Point-Plz-Unit-2107_Chicago_IL_60654_M95293-00392,"{ beds :0, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :564, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :2019"
4467,9579784385,2962371448,[{type:home,42.02198,-87.666061,7742 N Eastlake Ter Apt 2E,1975,null,null,https://www.realtor.com/realestateandhomes-detail/7742-N-Eastlake-Ter-Apt-2E_Chicago_IL_60626_M95797-84385,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :740, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4468,9534407775,2962398163,[{type:home,41.974171,-87.67868,5061 N Damen Ave Apt 1E,1875,null,null,https://www.realtor.com/realestateandhomes-detail/5061-N-Damen-Ave-Apt-1E_Chicago_IL_60625_M95344-07775,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :830, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4469,9488843278,2958393252,[{type:home,41.952642,-87.666001,1444 W Byron St Apt 2,2393,null,null,https://www.realtor.com/realestateandhomes-detail/1444-W-Byron-St-Apt-2_Chicago_IL_60613_M94888-43278,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :800, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4470,9528166634,2962513040,[{type:home,41.897923,-87.637718,347 W Chestnut St Unit 1704,3196,null,null,https://www.realtor.com/realestateandhomes-detail/347-W-Chestnut-St-Unit-1704_Chicago_IL_60610_M95281-66634,"{ beds :0, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :577, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4471,9529434483,2959792060,[{type:home,41.978138,-87.669952,1606 W Berwyn Ave Unit 8,2350,null,null,https://www.realtor.com/realestateandhomes-detail/1606-W-Berwyn-Ave-8_Chicago_IL_60640_M95294-34483,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :1020, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4472,9508665019,2955113299,[{type:home,42.068378,-87.691002,2762 Hampton Pkwy Unit 601,1690,null,null,https://www.realtor.com/realestateandhomes-detail/2762-Hampton-Pkwy-601_Evanston_IL_60201_M95086-65019,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :700, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4473,9471928623,2962502904,[{type:home,41.845306,-87.695953,2815 W 25th Pl Unit 1A,1600,null,null,https://www.realtor.com/realestateandhomes-detail/2815-W-25th-Pl-Apt-1_Chicago_IL_60623_M94719-28623,"{ beds :3, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 2 , garage :null, garage_min :null, garage_max :null, sqft :1100, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4474,9509704986,2959973869,[{type:home,41.751125,-87.603104,7900 S Drexel Ave Unit 206,950,null,null,https://www.realtor.com/realestateandhomes-detail/7900-S-Drexel-Ave-206_Chicago_IL_60619_M95097-04986,"{ beds :1, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :900, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :1940"
4475,9840533639,2961553946,[{type:home,41.942112,-87.756004,5141 141 W Roscoe Unit FA9,1495,null,null,https://www.realtor.com/realestateandhomes-detail/5141-141-W-Roscoe-Unit-FA9_Chicago_IL_60641_M98405-33639,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :850, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
